Date,Open,High,Low,Close,Adj Close,Volume
2018-09-14,9.530000,9.530000,9.530000,9.530000,8.917569,0
2018-09-17,9.530000,9.530000,9.530000,9.530000,8.917569,0
2018-09-18,9.530000,9.530000,9.530000,9.530000,8.917569,0
2018-09-19,9.530000,9.530000,9.530000,9.530000,8.917569,0
2018-09-20,9.520000,9.520000,9.520000,9.520000,8.908213,0
2018-09-21,9.520000,9.520000,9.520000,9.520000,8.908213,0
2018-09-24,9.520000,9.520000,9.520000,9.520000,8.908213,0
2018-09-25,9.520000,9.520000,9.520000,9.520000,8.908213,0
2018-09-26,9.520000,9.520000,9.520000,9.520000,8.908213,0
2018-09-27,9.530000,9.530000,9.530000,9.530000,8.917569,0
2018-09-28,9.530000,9.530000,9.530000,9.530000,8.948556,0
2018-10-01,9.540000,9.540000,9.540000,9.540000,8.957946,0
2018-10-02,9.550000,9.550000,9.550000,9.550000,8.967338,0
2018-10-03,9.540000,9.540000,9.540000,9.540000,8.957946,0
2018-10-04,9.500000,9.500000,9.500000,9.500000,8.920385,0
2018-10-05,9.490000,9.490000,9.490000,9.490000,8.910995,0
2018-10-08,9.490000,9.490000,9.490000,9.490000,8.910995,0
2018-10-09,9.470000,9.470000,9.470000,9.470000,8.892217,0
2018-10-10,9.450000,9.450000,9.450000,9.450000,8.873436,0
2018-10-11,9.460000,9.460000,9.460000,9.460000,8.882827,0
2018-10-12,9.470000,9.470000,9.470000,9.470000,8.892217,0
2018-10-15,9.470000,9.470000,9.470000,9.470000,8.892217,0
2018-10-16,9.480000,9.480000,9.480000,9.480000,8.901607,0
2018-10-17,9.470000,9.470000,9.470000,9.470000,8.892217,0
2018-10-18,9.460000,9.460000,9.460000,9.460000,8.882827,0
2018-10-19,9.450000,9.450000,9.450000,9.450000,8.873436,0
2018-10-22,9.450000,9.450000,9.450000,9.450000,8.873436,0
2018-10-23,9.430000,9.430000,9.430000,9.430000,8.854658,0
2018-10-24,9.440000,9.440000,9.440000,9.440000,8.864047,0
2018-10-25,9.430000,9.430000,9.430000,9.430000,8.854658,0
2018-10-26,9.420000,9.420000,9.420000,9.420000,8.845266,0
2018-10-29,9.420000,9.420000,9.420000,9.420000,8.845266,0
2018-10-30,9.400000,9.400000,9.400000,9.400000,8.826488,0
2018-10-31,9.420000,9.420000,9.420000,9.420000,8.876430,0
2018-11-01,9.420000,9.420000,9.420000,9.420000,8.876430,0
2018-11-02,9.420000,9.420000,9.420000,9.420000,8.876430,0
2018-11-05,9.430000,9.430000,9.430000,9.430000,8.885851,0
2018-11-06,9.430000,9.430000,9.430000,9.430000,8.885851,0
2018-11-07,9.440000,9.440000,9.440000,9.440000,8.895275,0
2018-11-08,9.440000,9.440000,9.440000,9.440000,8.895275,0
2018-11-09,9.420000,9.420000,9.420000,9.420000,8.876430,0
2018-11-12,9.430000,9.430000,9.430000,9.430000,8.885851,0
2018-11-13,9.400000,9.400000,9.400000,9.400000,8.857582,0
2018-11-14,9.390000,9.390000,9.390000,9.390000,8.848161,0
2018-11-15,9.370000,9.370000,9.370000,9.370000,8.829316,0
2018-11-16,9.360000,9.360000,9.360000,9.360000,8.819890,0
2018-11-19,9.360000,9.360000,9.360000,9.360000,8.819890,0
2018-11-20,9.340000,9.340000,9.340000,9.340000,8.801044,0
2018-11-21,9.350000,9.350000,9.350000,9.350000,8.810469,0
2018-11-23,9.350000,9.350000,9.350000,9.350000,8.810469,0
2018-11-26,9.350000,9.350000,9.350000,9.350000,8.810469,0
2018-11-27,9.340000,9.340000,9.340000,9.340000,8.801044,0
2018-11-28,9.360000,9.360000,9.360000,9.360000,8.819890,0
2018-11-29,9.370000,9.370000,9.370000,9.370000,8.829316,0
2018-11-30,9.380000,9.380000,9.380000,9.380000,8.870927,0
2018-12-03,9.410000,9.410000,9.410000,9.410000,8.899298,0
2018-12-04,9.390000,9.390000,9.390000,9.390000,8.880385,0
2018-12-06,9.360000,9.360000,9.360000,9.360000,8.852011,0
2018-12-07,9.370000,9.370000,9.370000,9.370000,8.861469,0
2018-12-10,9.350000,9.350000,9.350000,9.350000,8.842554,0
2018-12-11,9.360000,9.360000,9.360000,9.360000,8.852011,0
2018-12-12,9.380000,9.380000,9.380000,9.380000,8.870927,0
2018-12-13,9.380000,9.380000,9.380000,9.380000,8.870927,0
2018-12-14,9.370000,9.370000,9.370000,9.370000,8.861469,0
2018-12-17,9.340000,9.340000,9.340000,9.340000,8.833096,0
2018-12-18,9.320000,9.320000,9.320000,9.320000,8.814185,0
2018-12-19,9.300000,9.300000,9.300000,9.300000,8.795270,0
2018-12-20,9.230000,9.230000,9.230000,9.230000,8.729065,0
2018-12-21,9.210000,9.210000,9.210000,9.210000,8.710154,0
2018-12-24,9.200000,9.200000,9.200000,9.200000,8.700695,0
2018-12-26,9.180000,9.180000,9.180000,9.180000,8.681782,0
2018-12-27,9.190000,9.190000,9.190000,9.190000,8.691237,0
2018-12-28,9.210000,9.210000,9.210000,9.210000,8.710154,0
2018-12-31,9.220000,9.220000,9.220000,9.220000,8.752875,0
2019-01-02,9.230000,9.230000,9.230000,9.230000,8.762363,0
2019-01-03,9.260000,9.260000,9.260000,9.260000,8.790847,0
2019-01-04,9.340000,9.340000,9.340000,9.340000,8.866792,0
2019-01-07,9.390000,9.390000,9.390000,9.390000,8.914261,0
2019-01-08,9.420000,9.420000,9.420000,9.420000,8.942740,0
2019-01-09,9.450000,9.450000,9.450000,9.450000,8.971219,0
2019-01-10,9.440000,9.440000,9.440000,9.440000,8.961725,0
2019-01-11,9.440000,9.440000,9.440000,9.440000,8.961725,0
2019-01-14,9.430000,9.430000,9.430000,9.430000,8.952233,0
2019-01-15,9.440000,9.440000,9.440000,9.440000,8.961725,0
2019-01-16,9.460000,9.460000,9.460000,9.460000,8.980715,0
2019-01-17,9.470000,9.470000,9.470000,9.470000,8.990207,0
2019-01-18,9.490000,9.490000,9.490000,9.490000,9.009192,0
2019-01-22,9.480000,9.480000,9.480000,9.480000,8.999700,0
2019-01-23,9.480000,9.480000,9.480000,9.480000,8.999700,0
2019-01-24,9.480000,9.480000,9.480000,9.480000,8.999700,0
2019-01-25,9.490000,9.490000,9.490000,9.490000,9.009192,0
2019-01-28,9.480000,9.480000,9.480000,9.480000,8.999700,0
2019-01-29,9.490000,9.490000,9.490000,9.490000,9.009192,0
2019-01-30,9.500000,9.500000,9.500000,9.500000,9.018685,0
2019-01-31,9.540000,9.540000,9.540000,9.540000,9.093033,0
2019-02-01,9.540000,9.540000,9.540000,9.540000,9.093033,0
2019-02-04,9.550000,9.550000,9.550000,9.550000,9.102563,0
2019-02-05,9.570000,9.570000,9.570000,9.570000,9.121627,0
2019-02-06,9.580000,9.580000,9.580000,9.580000,9.131157,0
2019-02-07,9.560000,9.560000,9.560000,9.560000,9.112097,0
2019-02-08,9.560000,9.560000,9.560000,9.560000,9.112097,0
2019-02-11,9.560000,9.560000,9.560000,9.560000,9.112097,0
2019-02-12,9.570000,9.570000,9.570000,9.570000,9.121627,0
2019-02-13,9.570000,9.570000,9.570000,9.570000,9.121627,0
2019-02-14,9.580000,9.580000,9.580000,9.580000,9.131157,0
2019-02-15,9.580000,9.580000,9.580000,9.580000,9.131157,0
2019-02-19,9.590000,9.590000,9.590000,9.590000,9.140691,0
2019-02-20,9.590000,9.590000,9.590000,9.590000,9.140691,0
2019-02-21,9.590000,9.590000,9.590000,9.590000,9.140691,0
2019-02-22,9.600000,9.600000,9.600000,9.600000,9.150221,0
2019-02-25,9.610000,9.610000,9.610000,9.610000,9.159751,0
2019-02-26,9.620000,9.620000,9.620000,9.620000,9.169284,0
2019-02-27,9.620000,9.620000,9.620000,9.620000,9.169284,0
2019-02-28,9.620000,9.620000,9.620000,9.620000,9.199886,0
2019-03-01,9.630000,9.630000,9.630000,9.630000,9.209451,0
2019-03-04,9.620000,9.620000,9.620000,9.620000,9.199886,0
2019-03-05,9.620000,9.620000,9.620000,9.620000,9.199886,0
2019-03-06,9.610000,9.610000,9.610000,9.610000,9.190323,0
2019-03-07,9.600000,9.600000,9.600000,9.600000,9.180761,0
2019-03-08,9.590000,9.590000,9.590000,9.590000,9.171198,0
2019-03-11,9.600000,9.600000,9.600000,9.600000,9.180761,0
2019-03-12,9.610000,9.610000,9.610000,9.610000,9.190323,0
2019-03-13,9.630000,9.630000,9.630000,9.630000,9.209451,0
2019-03-14,9.630000,9.630000,9.630000,9.630000,9.209451,0
2019-03-15,9.630000,9.630000,9.630000,9.630000,9.209451,0
2019-03-18,9.630000,9.630000,9.630000,9.630000,9.209451,0
2019-03-19,9.640000,9.640000,9.640000,9.640000,9.219016,0
2019-03-20,9.650000,9.650000,9.650000,9.650000,9.228578,0
2019-03-21,9.650000,9.650000,9.650000,9.650000,9.228578,0
2019-03-22,9.650000,9.650000,9.650000,9.650000,9.228578,0
2019-03-25,9.640000,9.640000,9.640000,9.640000,9.219016,0
2019-03-26,9.650000,9.650000,9.650000,9.650000,9.228578,0
2019-03-27,9.650000,9.650000,9.650000,9.650000,9.228578,0
2019-03-28,9.650000,9.650000,9.650000,9.650000,9.228578,0
2019-03-29,9.660000,9.660000,9.660000,9.660000,9.273698,0
2019-04-01,9.670000,9.670000,9.670000,9.670000,9.283297,0
2019-04-02,9.670000,9.670000,9.670000,9.670000,9.283297,0
2019-04-03,9.680000,9.680000,9.680000,9.680000,9.292898,0
2019-04-04,9.690000,9.690000,9.690000,9.690000,9.302497,0
2019-04-05,9.690000,9.690000,9.690000,9.690000,9.302497,0
2019-04-08,9.690000,9.690000,9.690000,9.690000,9.302497,0
2019-04-09,9.700000,9.700000,9.700000,9.700000,9.312097,0
2019-04-10,9.710000,9.710000,9.710000,9.710000,9.321698,0
2019-04-11,9.720000,9.720000,9.720000,9.720000,9.331298,0
2019-04-12,9.720000,9.720000,9.720000,9.720000,9.331298,0
2019-04-15,9.720000,9.720000,9.720000,9.720000,9.331298,0
2019-04-16,9.720000,9.720000,9.720000,9.720000,9.331298,0
2019-04-17,9.720000,9.720000,9.720000,9.720000,9.331298,0
2019-04-18,9.720000,9.720000,9.720000,9.720000,9.331298,0
2019-04-22,9.720000,9.720000,9.720000,9.720000,9.331298,0
2019-04-23,9.730000,9.730000,9.730000,9.730000,9.340898,0
2019-04-24,9.740000,9.740000,9.740000,9.740000,9.350499,0
2019-04-25,9.730000,9.730000,9.730000,9.730000,9.340898,0
2019-04-26,9.740000,9.740000,9.740000,9.740000,9.350499,0
2019-04-29,9.750000,9.750000,9.750000,9.750000,9.360098,0
2019-04-30,9.750000,9.750000,9.750000,9.750000,9.394787,0
2019-05-01,9.750000,9.750000,9.750000,9.750000,9.394787,0
2019-05-02,9.730000,9.730000,9.730000,9.730000,9.375514,0
2019-05-03,9.740000,9.740000,9.740000,9.740000,9.385152,0
2019-05-06,9.740000,9.740000,9.740000,9.740000,9.385152,0
2019-05-07,9.730000,9.730000,9.730000,9.730000,9.375514,0
2019-05-08,9.730000,9.730000,9.730000,9.730000,9.375514,0
2019-05-09,9.720000,9.720000,9.720000,9.720000,9.365879,0
2019-05-10,9.710000,9.710000,9.710000,9.710000,9.356245,0
2019-05-13,9.700000,9.700000,9.700000,9.700000,9.346609,0
2019-05-14,9.710000,9.710000,9.710000,9.710000,9.356245,0
2019-05-15,9.710000,9.710000,9.710000,9.710000,9.356245,0
2019-05-16,9.720000,9.720000,9.720000,9.720000,9.365879,0
2019-05-17,9.720000,9.720000,9.720000,9.720000,9.365879,0
2019-05-20,9.720000,9.720000,9.720000,9.720000,9.365879,0
2019-05-21,9.730000,9.730000,9.730000,9.730000,9.375514,0
2019-05-22,9.740000,9.740000,9.740000,9.740000,9.385152,0
2019-05-23,9.730000,9.730000,9.730000,9.730000,9.375514,0
2019-05-24,9.720000,9.720000,9.720000,9.720000,9.365879,0
2019-05-28,9.730000,9.730000,9.730000,9.730000,9.375514,0
2019-05-29,9.710000,9.710000,9.710000,9.710000,9.356245,0
2019-05-30,9.720000,9.720000,9.720000,9.720000,9.365879,0
2019-05-31,9.720000,9.720000,9.720000,9.720000,9.401669,0
2019-06-03,9.720000,9.720000,9.720000,9.720000,9.401669,0
2019-06-04,9.740000,9.740000,9.740000,9.740000,9.421013,0
2019-06-05,9.750000,9.750000,9.750000,9.750000,9.430685,0
2019-06-06,9.750000,9.750000,9.750000,9.750000,9.430685,0
2019-06-07,9.770000,9.770000,9.770000,9.770000,9.450030,0
2019-06-10,9.780000,9.780000,9.780000,9.780000,9.459702,0
2019-06-11,9.780000,9.780000,9.780000,9.780000,9.459702,0
2019-06-12,9.790000,9.790000,9.790000,9.790000,9.469374,0
2019-06-13,9.800000,9.800000,9.800000,9.800000,9.479047,0
2019-06-14,9.790000,9.790000,9.790000,9.790000,9.469374,0
2019-06-17,9.790000,9.790000,9.790000,9.790000,9.469374,0
2019-06-18,9.810000,9.810000,9.810000,9.810000,9.488721,0
2019-06-19,9.830000,9.830000,9.830000,9.830000,9.508064,0
2019-06-20,9.860000,9.860000,9.860000,9.860000,9.537082,0
2019-06-21,9.860000,9.860000,9.860000,9.860000,9.537082,0
2019-06-24,9.860000,9.860000,9.860000,9.860000,9.537082,0
2019-06-25,9.860000,9.860000,9.860000,9.860000,9.537082,0
2019-06-26,9.840000,9.840000,9.840000,9.840000,9.517738,0
2019-06-27,9.850000,9.850000,9.850000,9.850000,9.527411,0
2019-06-28,9.850000,9.850000,9.850000,9.850000,9.560412,0
2019-07-01,9.860000,9.860000,9.860000,9.860000,9.570116,0
2019-07-02,9.860000,9.860000,9.860000,9.860000,9.570116,0
2019-07-03,9.870000,9.870000,9.870000,9.870000,9.579822,0
2019-07-05,9.850000,9.850000,9.850000,9.850000,9.560412,0
2019-07-08,9.850000,9.850000,9.850000,9.850000,9.560412,0
2019-07-09,9.840000,9.840000,9.840000,9.840000,9.550705,0
2019-07-10,9.850000,9.850000,9.850000,9.850000,9.560412,0
2019-07-11,9.850000,9.850000,9.850000,9.850000,9.560412,0
2019-07-12,9.850000,9.850000,9.850000,9.850000,9.560412,0
2019-07-15,9.860000,9.860000,9.860000,9.860000,9.570116,0
2019-07-16,9.850000,9.850000,9.850000,9.850000,9.560412,0
2019-07-17,9.850000,9.850000,9.850000,9.850000,9.560412,0
2019-07-18,9.850000,9.850000,9.850000,9.850000,9.560412,0
2019-07-19,9.850000,9.850000,9.850000,9.850000,9.560412,0
2019-07-22,9.860000,9.860000,9.860000,9.860000,9.570116,0
2019-07-23,9.870000,9.870000,9.870000,9.870000,9.579822,0
2019-07-24,9.880000,9.880000,9.880000,9.880000,9.589529,0
2019-07-25,9.880000,9.880000,9.880000,9.880000,9.589529,0
2019-07-26,9.880000,9.880000,9.880000,9.880000,9.589529,0
2019-07-29,9.880000,9.880000,9.880000,9.880000,9.589529,0
2019-07-30,9.880000,9.880000,9.880000,9.880000,9.589529,0
2019-07-31,9.880000,9.880000,9.880000,9.880000,9.623620,0
2019-08-01,9.890000,9.890000,9.890000,9.890000,9.633360,0
2019-08-02,9.850000,9.850000,9.850000,9.850000,9.594399,0
2019-08-05,9.820000,9.820000,9.820000,9.820000,9.565176,0
2019-08-06,9.830000,9.830000,9.830000,9.830000,9.574917,0
2019-08-07,9.830000,9.830000,9.830000,9.830000,9.574917,0
2019-08-08,9.840000,9.840000,9.840000,9.840000,9.584659,0
2019-08-09,9.840000,9.840000,9.840000,9.840000,9.584659,0
2019-08-12,9.840000,9.840000,9.840000,9.840000,9.584659,0
2019-08-13,9.840000,9.840000,9.840000,9.840000,9.584659,0
2019-08-14,9.820000,9.820000,9.820000,9.820000,9.565176,0
2019-08-15,9.820000,9.820000,9.820000,9.820000,9.565176,0
2019-08-16,9.830000,9.830000,9.830000,9.830000,9.574917,0
2019-08-19,9.830000,9.830000,9.830000,9.830000,9.574917,0
